,Endereco,LATITUDE,LONGITUDE
4991,"rua do tratorista, BOQUEIRÃO, Curitiba",-25.5058659,-49.2205473
4992,"rua deputado nilson ribas, CAMPINA DO SIQUEIRA, Curitiba",-25.4428344,-49.3122294
4993,"rua padre antonio, ALTO DA GLÓRIA, Curitiba",-25.423079,-49.2652593
4994,"rua curitiba paranaguá br-277, BOQUEIRÃO, Curitiba",-25.4754231,-49.2079491
4995,"rua coronel luiz josé dos santos, XAXIM, Curitiba",-25.5035239,-49.2597891
4996,"rua joao batista burbello, PINHEIRINHO, Curitiba",-25.554373,-49.2955912
4997,"rua martins pescador, ALTO BOQUEIRÃO, Curitiba",-25.4808762,-49.3044253
4998,"rua joão sikora, UMBARÁ, Curitiba",-25.5505936,-49.2909137
4999,"rua maria mazuroski, FAZENDINHA, Curitiba",-25.4828341,-49.34401829999999
5000,"rua dona barbara cid, UBERABA, Curitiba",-25.493028,-49.2237863
5001,"rua josé ferreira de  barros, FANNY, Curitiba",-25.4865551,-49.2739895
5002,"rua galileu galilei, LINDÓIA, Curitiba",-25.4783476,-49.2773249
5003,"rua francisco itibere cunha, CIDADE INDUSTRIAL, Curitiba",-25.52555,-49.3357186
5004,"rua leopoldo manson vaz, BOA VISTA, Curitiba",-25.3974115,-49.25275629999999
5005,"rua nossa senhora da luz, HUGO LANGE, Curitiba",-25.4172927,-49.2412945
5006,"rua capitão souza franco, MERCÊS, Curitiba",-25.4334093,-49.291676
5007,"rua josé benedito cottolengo, CAMPO COMPRIDO, Curitiba",-25.4646183,-49.3258094
5008,"rua coronel alfredo ferreira da costa, JARDIM DAS AMÉRICAS, Curitiba",-25.4632995,-49.2208104
5009,"rua caetano alessi, BUTIATUVINHA, Curitiba",-25.3927648,-49.3484744
5010,"rua josé dias cirqueira, UMBARÁ, Curitiba",-25.564381,-49.2792207
5011,"rua visconde de abrantes, JARDIM DAS AMÉRICAS, Curitiba",-25.4662458,-49.2264618
5012,"rua albo brunetti, FAZENDINHA, Curitiba",-25.4859934,-49.3146171
5013,"rua joaquim montegute, BUTIATUVINHA, Curitiba",-25.3862769,-49.3428377
5014,"rua cambé, SÍTIO CERCADO, Curitiba",-25.542353,-49.2861923
5015,"rua xambre, CIDADE INDUSTRIAL, Curitiba",-25.4864802,-49.34556560000001
5016,"rua josé armindo de paula, CIDADE INDUSTRIAL, Curitiba",-25.5298603,-49.33612189999999
5017,"rua clemens albert grimm, SANTA CÂNDIDA, Curitiba",-25.3654833,-49.23684009999999
5018,"rua alcides do rosário, CIDADE INDUSTRIAL, Curitiba",-25.4989692,-49.3533701
5019,"rua dom josé de camargo barros, CIDADE INDUSTRIAL, Curitiba",-25.5041122,-49.3384777
5020,"rua alberto rutz, PORTÃO, Curitiba",-25.474991,-49.3124142
5021,"rua amanbes, CAJURU, Curitiba",-25.4541704,-49.2141019
5022,"rua ciro de castro, CAMPO COMPRIDO, Curitiba",-25.4711942,-49.34089609999999
5023,"rua sebastião marco luiz, CAJURU, Curitiba",-25.4616164,-49.2042023
5024,"rua carlos coelho júnior, CAPÃO DA IMBUIA, Curitiba",-25.4346682,-49.2157792
5025,"rua mãe menininha do gantois, CAJURU, Curitiba",-25.4498414,-49.2030191
5026,"rua doutor pedro darcy de souza, SÍTIO CERCADO, Curitiba",-25.5443719,-49.2578382
5027,"rua quinta rua, CAJURU, Curitiba",-25.4541704,-49.2141019
5028,"rua estefano betezek, PINHEIRINHO, Curitiba",-25.5205572,-49.288272
5029,"rua anísia maria conceição ferreira, TATUQUARA, Curitiba",-25.5634083,-49.3382829
5030,"rua dechambre, FAZENDINHA, Curitiba",-25.4780946,-49.325892
5031,"rua fidelino figueiredo, FAZENDINHA, Curitiba",-25.4811123,-49.32515960000001
5032,"rua tenente mário rosseto, CAMPO COMPRIDO, Curitiba",-25.4466303,-49.3459857
5033,"rua astolpho nogueira, CAMPO COMPRIDO, Curitiba",-25.4561779,-49.32379530000001
5034,"rua guilhermina fernandes, CAMPO COMPRIDO, Curitiba",-25.4398141,-49.3545253
5035,"rua eduardo serra, AUGUSTA, Curitiba",-25.4908717,-49.3573231
5036,"rua sueli rodrigues camelo, CIDADE INDUSTRIAL, Curitiba",-25.5122824,-49.335275
5037,"rua duque de caxias, CENTRO, Curitiba",-25.4248476,-49.2730762
5038,"rua vicente coradi, CAPÃO DA IMBUIA, Curitiba",-25.4383473,-49.2048127
5039,"rua ata, UBERABA, Curitiba",-25.4843268,-49.2120601
5040,"rua aleixo sprada, TATUQUARA, Curitiba",-25.57238,-49.3297196
5041,"rua elizete cardoso, TATUQUARA, Curitiba",-25.5778393,-49.3341846
5042,"rua india, CAJURU, Curitiba",-25.4660671,-49.2042049
5043,"rua coronel airton plaisant, SANTA QUITÉRIA, Curitiba",-25.460258,-49.3035518
5044,"rua rivadavia fonseca de macedo, CAJURU, Curitiba",-25.4786851,-49.1966492
5045,"rua amadeu do amaral, PORTÃO, Curitiba",-25.4679818,-49.310793
5046,"rua orlando padilha dos santos, PORTÃO, Curitiba",-25.4790877,-49.2939205
5047,"rua vinicius jose boris junior (campo de santana), TATUQUARA, Curitiba",-25.5965413,-49.3354238
5048,"rua maria pellanda scroccaro, UMBARÁ, Curitiba",-25.5625951,-49.2705439
5049,"rua batista da costa, XAXIM, Curitiba",-25.5152023,-49.2794477
5050,"rua edenilza santiago de jesus, CIDADE INDUSTRIAL, Curitiba",-25.5006742,-49.3388584
5051,"rua miguel angelo pelanda, UMBARÁ, Curitiba",-25.5937137,-49.2718016
5052,"rua visconde do serro frio, PORTÃO, Curitiba",-25.4862954,-49.3010481
5053,"rua visconde do rio branco, CENTRO, Curitiba",-25.4302322,-49.28105739999999
5054,"rua ayrton pizzatto gusi, ALTO BOQUEIRÃO, Curitiba",-25.5254615,-49.2594763
5055,"rua josefina simoes alves (cajuru), CAJURU, Curitiba",-25.461127,-49.1953135
5056,"rua emilio de menezes, SÃO FRANCISCO, Curitiba",-25.4186976,-49.2794435
5057,"rua josefina simoes alves, CAJURU, Curitiba",-25.461127,-49.1953135
5058,"rua almirante goncalves, REBOUÇAS, Curitiba",-25.446843,-49.264283
5059,"rua doutor estevam ribeiro de souza netto, CAJURU, Curitiba",-25.4470116,-49.2209633
5060,"rua oswaldo ramos de souza, UMBARÁ, Curitiba",-25.5606279,-49.270543
5061,"rua joao stenzowski, NOVO MUNDO, Curitiba",-25.4852592,-49.2879741
5062,"rua professor rubens oscar guelli, SÍTIO CERCADO, Curitiba",-25.5486143,-49.2731103
5063,"rua professora julia a di lenna, SANTA CÂNDIDA, Curitiba",-25.3755896,-49.23017129999999
5064,"rua luis bertoldi, CAMPO DE SANTANA, Curitiba",-25.5906057,-49.33334800000001
5065,"rua doutor mbá de ferrante, SÃO JOÃO, Curitiba",-25.4008308,-49.305702
5066,"rua antonio vieira dos santos, ABRANCHES, Curitiba",-25.3786783,-49.2720728
5067,"rua lindamir tortato nichel, CAMPO DE SANTANA, Curitiba",-25.5958209,-49.32478589999999
5068,"rua solimoes, SÃO FRANCISCO, Curitiba",-25.419627,-49.27969270000001
5069,"rua júlia da costa, SÃO FRANCISCO, Curitiba",-25.4332964,-49.2937497
5070,"rua sao domingos, PILARZINHO, Curitiba",-25.3967314,-49.2912527
5071,"rua roberto ozorio de almeida, TATUQUARA, Curitiba",-25.5550366,-49.3186915
5072,"rua procópio ferreira martins, CAJURU, Curitiba",-25.4539969,-49.2243775
5073,"rua arcésio de barros lima, TATUQUARA, Curitiba",-25.5659811,-49.33569869999999
5074,"rua juan belvedere, SÍTIO CERCADO, Curitiba",-25.5523665,-49.26281880000001
5075,"rua artur alberto schmeiske, ALTO BOQUEIRÃO, Curitiba",-25.5277101,-49.2449541
5076,"rua antonieta da costa montanari, CIDADE INDUSTRIAL, Curitiba",-25.475409,-49.3606075
5077,"rua sao joao maria vianney, CIDADE INDUSTRIAL, Curitiba",-25.4954562,-49.34614870000001
5078,"rua coronel joaquim lacerda, JARDIM DAS AMÉRICAS, Curitiba",-25.4546709,-49.2346087
5079,"rua lima barreto, JARDIM DAS AMÉRICAS, Curitiba",-25.4666289,-49.2286452
5080,"rua fátima bark, CAPÃO RASO, Curitiba",-25.5102955,-49.3009536
5081,"rua mem de sá, LINDÓIA, Curitiba",-25.4757215,-49.2717952
5082,"rua colombo, JUVEVÊ, Curitiba",-25.4094649,-49.2625155
5083,"rua waldemar reikdal, ABRANCHES, Curitiba",-25.3566588,-49.2794704
5084,"rua joão reboli, BOA VISTA, Curitiba",-25.3798224,-49.2342564
5085,"rua gebran kalluf, UBERABA, Curitiba",-25.4944568,-49.21070779999999
5086,"rua catarina goossen, XAXIM, Curitiba",-25.5125484,-49.2701834
5087,"rua ray fischer, CIDADE INDUSTRIAL, Curitiba",-25.5040295,-49.3297882
5088,"rua raul kuhn, BARREIRINHA, Curitiba",-25.3524329,-49.2577864
5089,"rua professora olga balster, CAPÃO DA IMBUIA, Curitiba",-25.4373397,-49.21720999999999
5090,"rua josé luis guerra rego, CIDADE INDUSTRIAL, Curitiba",-25.5141032,-49.3339939
5091,"rua engenheiro benedicto saddock de sá, ATUBA, Curitiba",-25.3734085,-49.2102484
5092,"rua antonio paulino teixeira de freitas, FAZENDINHA, Curitiba",-25.4706156,-49.324084
5093,"rua tenente antônio miranda marques, UBERABA, Curitiba",-25.5019488,-49.215185
5094,"rua nelson prevedello, ABRANCHES, Curitiba",-25.3567943,-49.27380549999999
5095,"rua francisco jose lobo, PINHEIRINHO, Curitiba",-25.5310148,-49.2744846
5096,"rua rua julia fecci melo, CIDADE INDUSTRIAL, Curitiba",-25.5575926,-49.26149590000001
5097,"rua fatima bark, PINHEIRINHO, Curitiba",-25.5136095,-49.3008871
5098,"rua wilson daucheux, BOQUEIRÃO, Curitiba",-25.527268,-49.2387265
5099,"rua marechal humberto de alencar c branco, TARUMÃ, Curitiba",-25.4318032,-49.2393976
5100,"rua coronel airton plaisant, SEMINÁRIO, Curitiba",-25.4555162,-49.30521969999999
5101,"rua maestro vicente d'aló, TATUQUARA, Curitiba",-25.5604957,-49.3324465
5102,"rua cidade de uniflor, CIDADE INDUSTRIAL, Curitiba",-25.4785701,-49.337335
5103,"rua anibal requiao, XAXIM, Curitiba",-25.5009097,-49.2739911
5104,"rua cristiano schimmtz, XAXIM, Curitiba",-25.5065039,-49.2549992
5105,"rua do marfim, BARREIRINHA, Curitiba",-25.3702381,-49.2579544
5106,"rua amancio moro, ALTO DA GLÓRIA, Curitiba",-25.4205402,-49.2606634
5107,"rua alfredo krainski, ALTO BOQUEIRÃO, Curitiba",-25.5288306,-49.25298180000001
5108,"rua emanuel kant, CAPÃO RASO, Curitiba",-25.4971611,-49.28222400000001
5109,"rua pedro moreira simplicio filho, CIDADE INDUSTRIAL, Curitiba",-25.4986179,-49.3487715
5110,"rua lourdes gomes de carvalho, CIDADE INDUSTRIAL, Curitiba",-25.5421173,-49.3372222
5111,"rua francisco mota machado, CAPÃO DA IMBUIA, Curitiba",-25.438955,-49.2210589
5112,"rua paschoal bordignon, SANTA FELICIDADE, Curitiba",-25.4441472,-49.2460156
5113,"rua jacob scuissiatto, FAZENDINHA, Curitiba",-25.4826929,-49.3339207
5114,"rua cadete reno guido longo júnior, BOQUEIRÃO, Curitiba",-25.4964657,-49.2274876
5115,"rua manoel ricardo de oliveira, SÍTIO CERCADO, Curitiba",-25.5417557,-49.2568327
5116,"rua thadeu wasilewski, ABRANCHES, Curitiba",-25.3748505,-49.2684023
5117,"rua tenente coronel aviador alberto valeixo, SÍTIO CERCADO, Curitiba",-25.5372416,-49.258801
5118,"rua josé krenchiclova, TATUQUARA, Curitiba",-25.5562154,-49.3364444
5119,"rua senador souza naves, ALTO DA RUA XV, Curitiba",-25.4306614,-49.2537128
5120,"rua antonio gruba, VISTA ALEGRE, Curitiba",-25.4087464,-49.2950081
5121,"rua manoel eufrásio, CENTRO CÍVICO, Curitiba",-25.4090287,-49.2662127
5122,"rua monte das oliveiras, PINHEIRINHO, Curitiba",-25.5268524,-49.2707207
5123,"rua professor arlindo loyola de camargo, PORTÃO, Curitiba",-25.4640644,-49.3005879
5124,"rua henriqueta parolin schiavon, SÍTIO CERCADO, Curitiba",-25.5533604,-49.2689268
5125,"rua contorno norte de curitiba, BUTIATUVINHA, Curitiba",-25.3919679,-49.3583286
5126,"rua domingos antonio moro, TINGUI, Curitiba",-25.3811372,-49.2905834
5127,"rua reynaldo bonat, CIDADE INDUSTRIAL, Curitiba",-25.499751,-49.3163388
5128,"rua nunes carvalho, CIDADE INDUSTRIAL, Curitiba",-25.4530596,-49.2680593
5129,"rua professor zildo manoel da cruz, PORTÃO, Curitiba",-25.4673981,-49.2967161
5130,"rua doutor alceu do amaral ferreira, BOM RETIRO, Curitiba",-25.4037761,-49.2785911
5131,"rua platones, CAJURU, Curitiba",-25.4541704,-49.2141019
5132,"rua dr. cesar perneta, TATUQUARA, Curitiba",-25.5706283,-49.336271
5133,"rua angelo tosin, CAMPO DE SANTANA, Curitiba",-25.5844877,-49.3267434
5134,"rua jovina de oliveira karan, CAPÃO RASO, Curitiba",-25.504167,-49.2844632
5135,"rua br 116, BAIRRO ALTO, Curitiba",-25.4072858,-49.2189462
5136,"rua engenheiro waldemar schinzel, SÍTIO CERCADO, Curitiba",-25.539445,-49.2723776
5137,"rua kalore, ALTO BOQUEIRÃO, Curitiba",-25.5428839,-49.2409824
5138,"rua ana raimunda de souza, CIDADE INDUSTRIAL, Curitiba",-25.4941613,-49.33855519999999
5139,"rua coronel joao candido de oliveira, TABOÃO, Curitiba",-25.3631007,-49.28105540000001
5140,"rua airton turra, CAJURU, Curitiba",-25.4719063,-49.2019143
5141,"rua joão batista franceschini, SANTA FELICIDADE, Curitiba",-25.3939667,-49.3369747
5142,"rua marcantoni tavares - tony marcos, CAMPO DE SANTANA, Curitiba",-25.5924291,-49.33280209999999
5143,"rua mendes goncalves, UBERABA, Curitiba",-25.498758,-49.2213309
5144,"rua av. comendador franco, CAJURU, Curitiba",-25.4747369,-49.2274695
5145,"rua robert redzimski, AUGUSTA, Curitiba",-25.4546935,-49.3528415
5146,"rua sambaqui, SÍTIO CERCADO, Curitiba",-25.5580084,-49.26132030000001
5147,"rua waldomiro josé borges, CAJURU, Curitiba",-25.4521993,-49.2157418
5148,"rua hamilton marcon, CIDADE INDUSTRIAL, Curitiba",-25.502466,-49.3247
5149,"rua vieira dos santos, CENTRO CÍVICO, Curitiba",-25.4071249,-49.2686968
5150,"rua angélica erthal kucek, SÍTIO CERCADO, Curitiba",-25.5511556,-49.2659538
5151,"rua alberto stenzowski, NOVO MUNDO, Curitiba",-25.4821316,-49.29442
5152,"rua finke ferreira, UBERABA, Curitiba",-25.5815982,134.5776916
5153,"rua piraí do sul, CIDADE INDUSTRIAL, Curitiba",-25.4558311,-49.3784713
5154,"rua josé zaleski, CAPÃO RASO, Curitiba",-25.5016151,-49.3057534
5155,"rua angelo zamir biasi, ATUBA, Curitiba",-25.3839893,-49.2114817
5156,"rua professora pompilia lopes dos santos, CIDADE INDUSTRIAL, Curitiba",-25.500769,-49.3459039
5157,"rua galdino bueno de camargo, PINHEIRINHO, Curitiba",-25.5198717,-49.30697379999999
5158,"rua osorio damas de oliveira, PINHEIRINHO, Curitiba",-25.5212785,-49.3045996
5159,"rua giuseppe covacci junior, CIDADE INDUSTRIAL, Curitiba",-25.5509315,-49.3398027
5160,"rua oscar capeline, SÃO BRAZ, Curitiba",-25.4212589,-49.343667
5161,"rua do trabalhador, CAJURU, Curitiba",-25.4541704,-49.2141019
5162,"rua elizio honorato dos santos, CIDADE INDUSTRIAL, Curitiba",-25.5153865,-49.3248326
5163,"rua jaraguá do sul, CIDADE INDUSTRIAL, Curitiba",-25.4600956,-49.3509159
5164,"rua maria homann wisniewiski, CIDADE INDUSTRIAL, Curitiba",-25.4547996,-49.3506827
5165,"rua presidente beaurepaire rohan, CRISTO REI, Curitiba",-25.4305622,-49.2427182
5166,"rua deputado carneiro de campos, HUGO LANGE, Curitiba",-25.4163183,-49.2452876
5167,"rua franco giglio, SANTA CÂNDIDA, Curitiba",-25.3772837,-49.2294054
5168,"rua arnaldo wolff gaensli, BOA VISTA, Curitiba",-25.3758218,-49.2114172
5169,"rua mateus leme, CENTRO, Curitiba",-25.4251756,-49.271473
5170,"rua professor josé nogueira dos santos, BOQUEIRÃO, Curitiba",-25.4899667,-49.2571194
5171,"rua agostinha maria ribeiro abrão, TATUQUARA, Curitiba",-25.5785112,-49.3377316
5172,"rua willibaldo kayser, CIDADE INDUSTRIAL, Curitiba",-25.5081487,-49.3195808
5173,"rua amadeu natal, SANTA CÂNDIDA, Curitiba",-25.3694881,-49.2464726
5174,"rua miguel júlio, SÍTIO CERCADO, Curitiba",-25.5387677,-49.27095569999999
5175,"rua julio hoog, XAXIM, Curitiba",-25.5195156,-49.2650228
5176,"rua são bento, BOQUEIRÃO, Curitiba",-25.479431,-49.25371860000001
5177,"rua paulo groetzner, CIDADE INDUSTRIAL, Curitiba",-25.5084132,-49.32021049999999
5178,"rua general ary duarte nunes, UBERABA, Curitiba",-25.473266,-49.2319143
5179,"rua ludovico kaminski, CIDADE INDUSTRIAL, Curitiba",-25.4755627,-49.3590222
5180,"rua canal belém, NOVO MUNDO, Curitiba",-25.4854914,-49.2346413
5181,"rua dos piriquitos, CIDADE INDUSTRIAL, Curitiba",-25.4936998,-49.345693
5182,"rua calisto rasoline, PORTÃO, Curitiba",-25.5961151,-49.2756817
5183,"rua professor francisco zardo, SANTA FELICIDADE, Curitiba",-25.4040813,-49.33971640000001
5184,"rua 21 de junho, CAPÃO DA IMBUIA, Curitiba",-25.4310371,-49.2148101
5185,"rua irmã maria francisca michel, ALTO BOQUEIRÃO, Curitiba",-25.5372517,-49.2433695
5186,"rua engenheiro farid surugi, TARUMÃ, Curitiba",-25.4317515,-49.2216605
5187,"rua nicolau maeder, JUVEVÊ, Curitiba",-25.4154709,-49.25969509999999
5188,"rua bandeirantes, PINHEIRINHO, Curitiba",-25.5404744,-49.287481
5189,"rua f, CAJURU, Curitiba",-25.4541704,-49.2141019
5190,"rua ildefonso stockler de frança, BAIRRO ALTO, Curitiba",-25.4809167,-49.2864409
5191,"rua isidoro canestraro, SANTA CÂNDIDA, Curitiba",-25.4026144,-49.2793632
5192,"rua antonio bonfim, CACHOEIRA, Curitiba",-25.3554042,-49.2583663
5193,"rua sérgio ângelo francisco mattioli, TATUQUARA, Curitiba",-25.5579953,-49.3351958
5194,"rua ferdinand otto muller, TATUQUARA, Curitiba",-25.5718269,-49.3355715
5195,"rua iride celeste de pol bunese, CIDADE INDUSTRIAL, Curitiba",-25.5007998,-49.3461392
5196,"rua hermogenes de oliveira, GUABIROTUBA, Curitiba",-25.470906,-49.2428456
5197,"rua das sabiás, CAPÃO RASO, Curitiba",-25.4934193,-49.2813749
5198,"rua waldir dacol, SÍTIO CERCADO, Curitiba",-25.5562366,-49.26428
5199,"rua principal, TATUQUARA, Curitiba",-25.5647384,-49.3282697
5200,"rua assis gonçalves, ÁGUA VERDE, Curitiba",-25.4602151,-49.2837468
5201,"rua professor toshiaki saito, UBERABA, Curitiba",-25.4913047,-49.2062074
5202,"rua eurides celeste paulele bonezzi, CIDADE INDUSTRIAL, Curitiba",-25.5019361,-49.3144812
5203,"rua 25 de abril, PILARZINHO, Curitiba",-25.3917726,-49.2983031
5204,"rua maria moreira frotte, CACHOEIRA, Curitiba",-25.3508789,-49.26816239999999
5205,"rua jovany scorsin, CIDADE INDUSTRIAL, Curitiba",-25.5014733,-49.3242267
5206,"rua emilio behing filho, UBERABA, Curitiba",-25.4974195,-49.20575909999999
5207,"rua pedro da silva, ALTO BOQUEIRÃO, Curitiba",-25.5275036,-49.24390690000001
5208,"rua doutor francisco soares, NOVO MUNDO, Curitiba",-25.4916536,-49.2790733
5209,"rua enzo scaletti, SÍTIO CERCADO, Curitiba",-25.5567296,-49.2457263
5210,"rua olga de araújo espíndola, NOVO MUNDO, Curitiba",-25.4916728,-49.3010328
5211,"rua paulo roberto rego barros biscaia, CIDADE INDUSTRIAL, Curitiba",-25.4798059,-49.33547859999999
5212,"rua maria homan wisniewiski, CIDADE INDUSTRIAL, Curitiba",-25.4547996,-49.3506827
5213,"rua professor oscar kolbe, LINDÓIA, Curitiba",-25.4809981,-49.2804742
5214,"rua john emilio zola florinzano, TATUQUARA, Curitiba",-25.5759821,-49.3362475
5215,"rua etelvina da luz de barros, CAMPO COMPRIDO, Curitiba",-25.4552229,-49.3452597
5216,"rua ângelo slompo, SANTA FELICIDADE, Curitiba",-25.4040229,-49.32691699999999
5217,"rua boa vista da aparecida, SANTA FELICIDADE, Curitiba",-25.3665901,-49.3315245
5218,"rua lourival schilipak, GUABIROTUBA, Curitiba",-25.4679746,-49.2404915
5219,"rua joão antunes branco, BARREIRINHA, Curitiba",-25.3566936,-49.2660502
5220,"rua francisco otto, BOA VISTA, Curitiba",-25.3808686,-49.242735
5221,"rua presidente marechal dutra, CIDADE INDUSTRIAL, Curitiba",-25.5036364,-49.3191082
5222,"rua estrada da graciosa, ATUBA, Curitiba",-25.3906157,-49.198491
5223,"rua alvaro botelho, BACACHERI, Curitiba",-25.3974459,-49.2360492
5224,"rua antônio sviontek, CIDADE INDUSTRIAL, Curitiba",-25.4997068,-49.3492099
5225,"rua otavio almeida da silva, SÍTIO CERCADO, Curitiba",-25.5502817,-49.2645607
5226,"rua senador acioli filho, CIDADE INDUSTRIAL, Curitiba",-25.4974267,-49.3253023
5227,"rua rodovia br 476, ATUBA, Curitiba",-25.388536,-49.2050494
5228,"rua maria milchin, CIDADE INDUSTRIAL, Curitiba",-25.4547996,-49.3506827
5229,"rua engenheiro joão visinoni, ORLEANS, Curitiba",-25.437832,-49.3600737
5230,"rua engenheiro joao visinoni, CIDADE INDUSTRIAL, Curitiba",-25.437832,-49.3600737
5231,"rua matias cadori, CIDADE INDUSTRIAL, Curitiba",-25.4871054,-49.209238
5232,"rua princesa izabel, CAMPINA DO SIQUEIRA, Curitiba",-25.4386961,-49.3049006
5233,"rua ceara, CAJURU, Curitiba",-25.4554995,-49.264503
5234,"rua josé bonifácio filho, CACHOEIRA, Curitiba",-25.4284449,-49.2719876
5235,"rua doutor francisco natel de camargo, SANTA CÂNDIDA, Curitiba",-25.3719241,-49.2432059
5236,"rua joão parolin, PAROLIN, Curitiba",-25.4593152,-49.2635927
5237,"rua rio do sul, CIDADE INDUSTRIAL, Curitiba",-25.4749991,-49.3378435
5238,"rua alfonso waldemar barra, TINGUI, Curitiba",-25.3909923,-49.2181253
5239,"rua rogerio paulo cruz, CIDADE INDUSTRIAL, Curitiba",-25.5025248,-49.325163
5240,"rua tenente demosthenes machado, UBERABA, Curitiba",-25.4961917,-49.206964
5241,"rua osni silveira, XAXIM, Curitiba",-25.5088062,-49.25822609999999
5242,"rua ewaldo hauer, SANTA CÂNDIDA, Curitiba",-25.3661037,-49.22416940000001
5243,"rua sioravante jose berandim, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
5244,"rua edenilda martins leal, SÍTIO CERCADO, Curitiba",-25.542777,-49.251883
5245,"rua dirco jose breda (tatuquara), TATUQUARA, Curitiba",-25.5550231,-49.3350258
5246,"rua doutor joão evangelista espindola, JARDIM SOCIAL, Curitiba",-25.4200792,-49.2383615
5247,"rua são josé de arimatéia, SÍTIO CERCADO, Curitiba",-25.5379224,-49.2680094
5248,"rua domingos agabito budel, BUTIATUVINHA, Curitiba",-25.3926156,-49.3542161
5249,"rua padre agostinho, PILARZINHO, Curitiba",-25.4295828,-49.294537
5250,"rua brasílio josé betezek, SÃO BRAZ, Curitiba",-25.4160108,-49.3444981
5251,"rua leão do nascimento jr, AUGUSTA, Curitiba",33.4734978,-82.0105148
5252,"rua olivio zagonel, CAMPO COMPRIDO, Curitiba",-25.4573425,-49.32145209999999
5253,"rua tenente coronel benjamim lage, UBERABA, Curitiba",-25.4985509,-49.2185304
5254,"rua augusto korbeck, CAJURU, Curitiba",-25.4669921,-49.1933101
5255,"rua wilian butt, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
5256,"rua santa joana francisca de chantal, CIDADE INDUSTRIAL, Curitiba",-25.4839091,-49.3389061
5257,"rua clodomiro avelleda, CAMPINA DO SIQUEIRA, Curitiba",-25.4424308,-49.3155654
5258,"rua giacomo santero, CAMPO COMPRIDO, Curitiba",-25.4574293,-49.3214114
5259,"rua guilherme valter lores, UBERABA, Curitiba",-25.486438,-49.23283259999999
5260,"rua professor mauro rodinski, FAZENDINHA, Curitiba",-25.4745857,-49.32586329999999
5261,"rua napoleão cortes filho, CAJURU, Curitiba",-25.4678333,-49.1894734
5262,"rua kalil karan, ALTO DA RUA XV, Curitiba",-25.4249512,-49.251311
5263,"rua vilage, UBERABA, Curitiba",-25.4865891,-49.2085231
5264,"rua helena carcereri piekarski, CAJURU, Curitiba",-25.4890003,-49.19995180000001
5265,"rua flávio de andrade, CASCATINHA, Curitiba",-25.4141917,-49.3141824
5266,"rua da capitania, CAJURU, Curitiba",-25.4648977,-49.2370287
5267,"rua vicente dos santos, CAJURU, Curitiba",-25.4730012,-49.2402171
5268,"rua stanislau felibrante, AUGUSTA, Curitiba",-25.4810548,-49.3630696
5269,"rua augusto renoir, UBERABA, Curitiba",-25.4700899,-49.2446906
5270,"rua waldemar monastier, ALTO BOQUEIRÃO, Curitiba",-25.5397327,-49.2335507
5271,"rua irmã maria pinheiro araujo, ALTO BOQUEIRÃO, Curitiba",-25.5070416,-49.2162805
5272,"rua wanda homann wisniewisk, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
5273,"rua jorge adir nepomoceno, SANTA FELICIDADE, Curitiba",-25.4377014,-49.3631514
5274,"rua emilio teles de lima, TATUQUARA, Curitiba",-25.5915743,-49.342568
5275,"rua fernandes de barros, ALTO DA RUA XV, Curitiba",-25.4261955,-49.246306
5276,"rua alferes poli, PAROLIN, Curitiba",-25.4590124,-49.2628146
5277,"rua simão mansur, BOA VISTA, Curitiba",-25.3903076,-49.25837509999999
5278,"rua pedro viriato de souza, VISTA ALEGRE, Curitiba",-25.4138254,-49.3026542
5279,"rua professor joao gilberto martins, SÍTIO CERCADO, Curitiba",-25.5588997,-49.2501346
5280,"rua professor oscar sanches monteiro, CIDADE INDUSTRIAL, Curitiba",-25.5100241,-49.3360064
5281,"rua vicenza, SANTA FELICIDADE, Curitiba",-25.398597,-49.3256944
5282,"rua sebastiana cordeiro, SANTA FELICIDADE, Curitiba",-25.4618204,-49.345091
5283,"rua br 476, BAIRRO ALTO, Curitiba",-25.4072858,-49.2189462
5284,"rua alferes angelo sampaio, BATEL, Curitiba",-25.4409025,-49.283758
5285,"rua paulina kavinski pontarolla, TATUQUARA, Curitiba",-25.5730876,-49.3410298
5286,"rua jacob wosniak, UMBARÁ, Curitiba",-25.6014902,-49.27445090000001
5287,"rua pedro saturnino, UBERABA, Curitiba",-25.4989715,-49.2201151
5288,"rua cidade de figueira, ALTO BOQUEIRÃO, Curitiba",-25.5365965,-49.2394752
5289,"rua alberico figueira, ALTO BOQUEIRÃO, Curitiba",-25.4520736,-49.2978988
5290,"rua beppe gusso, SANTA CÂNDIDA, Curitiba",-25.3646307,-49.2257201
5291,"rua ricardo güther, PAROLIN, Curitiba",-25.4688366,-49.2655945
5292,"rua bela vista do paraíso, FAZENDINHA, Curitiba",-25.4721047,-49.3289368
5293,"rua nd                 tc ex  trabalhador, PINHEIRINHO, Curitiba",-25.527816,-49.29186550000001
5294,"rua lacrides fernandes santos, UBERABA, Curitiba",-25.4921705,-49.2065653
5295,"rua dos rouxinois, NOVO MUNDO, Curitiba",-25.4930873,-49.2851148
5296,"rua antonio stival, SANTA FELICIDADE, Curitiba",-25.3972706,-49.338202
