,Endereco,LATITUDE,LONGITUDE
600,"rua  expedicionário estanislau wojcik, ALTO BOQUEIRÃO, Curitiba",-25.5358716,-49.2433378
601,"rua  oswaldo maciel, PILARZINHO, Curitiba",-25.3783556,-49.2813412
602,"rua  capitão leonidas marques, UBERABA, Curitiba",-25.488984,-49.210714
603,"rua coronel ary pinho, BOA VISTA, Curitiba",-25.3807451,-49.24401169999999
604,"rua velcy bolivar grandó, UBERABA, Curitiba",-25.4977423,-49.20934159999999
605,"rua frederico stadler junior, CAPÃO DA IMBUIA, Curitiba",-25.436511,-49.2155134
606,"rua  david bodziak, CACHOEIRA, Curitiba",-25.3531761,-49.2561964
607,"rua amintas de barros, CENTRO, Curitiba",-25.4256374,-49.2600833
608,"rua fernando de souza costa, FAZENDINHA, Curitiba",-25.4845669,-49.3266419
609,"rua coronel herminio alves cabral, BOQUEIRÃO, Curitiba",-25.5279574,-49.2461756
610,"rua doutor simão kossobudski, HAUER, Curitiba",-25.5009638,-49.2261694
611,"rua  campina da lagoa, ALTO BOQUEIRÃO, Curitiba",-25.5322246,-49.2545085
612,"rua  marginal), CAJURU, Curitiba",-25.4601547,-49.2132111
613,"rua miguel couto dos santos, PINHEIRINHO, Curitiba",-25.531711,-49.2818877
614,"rua francisco ferreira de souza, CAJURU, Curitiba",-25.4869295,-49.2459716
615,"rua mandirituba, SÍTIO CERCADO, Curitiba",-25.5444842,-49.2728087
616,"rua domingos imbronizio, MOSSUNGUÊ, Curitiba",-25.4350065,-49.3249084
617,"rua paraná, SANTA CÂNDIDA, Curitiba",-25.3798738,-49.2281309
618,"rua francisco rocha, BIGORRILHO, Curitiba",-25.4342596,-49.2938445
619,"rua deputado heitor alencar furtado, MOSSUNGUÊ, Curitiba",-25.437083,-49.3265897
620,"rua domingos gulin, BUTIATUVINHA, Curitiba",-25.3891494,-49.3440488
621,"rua  lourival wendler, CAJURU, Curitiba",-25.4690437,-49.2096127
622,"rua basílio fuck, XAXIM, Curitiba",-25.5129188,-49.265642
623,"rua estação tubo marumbi, PORTÃO, Curitiba",-25.4725296,-49.264487
624,"rua padre anchieta, MERCÊS, Curitiba",-25.4283594,-49.2876293
625,"rua antonio marcelino scalet, SÍTIO CERCADO, Curitiba",-25.5243938,-49.2732329
626,"rua antonio emilio cumim, UBERABA, Curitiba",-25.4838854,-49.2046052
627,"rua padre agostinho, BIGORRILHO, Curitiba",-25.4302397,-49.2961397
628,"rua prefeito erasto gaertner, BACACHERI, Curitiba",-25.3989117,-49.23628679999999
629,"rua dos bandeirantes, GUABIROTUBA, Curitiba",-25.4661539,-49.23714529999999
630,"rua henrique mattioli, FAZENDINHA, Curitiba",-25.4843502,-49.3303822
631,"rua guglielmo marconi, BAIRRO ALTO, Curitiba",-25.4194851,-49.2038635
632,"rua  batista ganz, SANTO INÁCIO, Curitiba",-25.4290031,-49.3171919
633,"rua dos alfeneiros, BOA VISTA, Curitiba",-25.3781859,-49.2493388
634,"rua padre paulo warkocz, CIDADE INDUSTRIAL, Curitiba",-25.4381559,-49.35511899999999
635,"rua professor fernando moreira, CENTRO, Curitiba",-25.4299698,-49.2825818
636,"rua miguel felipe daher, ORLEANS, Curitiba",-25.4288277,-49.3561225
637,"rua presidente affonso camargo, CENTRO, Curitiba",-25.4355836,-49.2581919
638,"rua fioravante slaviero, NOVO MUNDO, Curitiba",-25.4900189,-49.3102129
639,"rua doutor dario lopes dos santos, JARDIM BOTÂNICO, Curitiba",-25.4381826,-49.2406566
640,"rua julio mesquita, FAZENDINHA, Curitiba",-25.4873728,-49.3260995
641,"rua brigadeiro franco, CENTRO, Curitiba",-25.4338764,-49.2821296
642,"rua saturnino arruda dos santos, PILARZINHO, Curitiba",-25.3888603,-49.2846069
643,"rua marechal anor teixeira dos santos, BOA VISTA, Curitiba",-25.3808053,-49.2450825
644,"rua quadra 15, PINHEIRINHO, Curitiba",-25.5264537,-49.26993359999999
645,"rua marco polo, BAIRRO ALTO, Curitiba",-25.4182954,-49.2048529
646,"rua carlos essenfelder, BOQUEIRÃO, Curitiba",-25.4993345,-49.2303143
647,"rua santo antônio do sudoeste, CIDADE INDUSTRIAL, Curitiba",-25.50005,-49.323973
648,"rua  presidente faria, CENTRO, Curitiba",-25.4273866,-49.2685354
649,"rua  sete de setembro, JARDIM BOTÂNICO, Curitiba",-25.4342339,-49.2576837
650,"rua antonia molina bella, CIDADE INDUSTRIAL, Curitiba",-25.528565,-49.3339195
651,"rua pc. rui barbosa, CENTRO, Curitiba",-25.436289,-49.2738464
652,"rua adriana ceres zago bueno, TATUQUARA, Curitiba",-25.562365,-49.3353625
653,"rua jornalista aderbal g stresser, CAJURU, Curitiba",-25.4728564,-49.1987211
654,"rua  izaac ferreira da cruz, SÍTIO CERCADO, Curitiba",-25.5359612,-49.272154
655,"rua pero vaz de caminha, TATUQUARA, Curitiba",-25.5646949,-49.33250839999999
656,"rua dona alice tibirica, BIGORRILHO, Curitiba",-25.4362504,-49.3011962
657,"rua cabo cornélio de souza martins, UBERABA, Curitiba",-25.4872352,-49.2045387
658,"rua octavia leal penteado, TATUQUARA, Curitiba",-25.5789292,-49.3316472
659,"rua isaias fernandes, CAMPO DE SANTANA, Curitiba",-25.5778436,-49.3248441
660,"rua jornalista emílio zola florenzano, TATUQUARA, Curitiba",-25.5759821,-49.3362475
661,"rua adriano ceres zaco bueno, TATUQUARA, Curitiba",-25.562365,-49.3353625
662,"rua  pedro ivo, CENTRO, Curitiba",-25.43322,-49.2687126
663,"rua do redentor, SÃO FRANCISCO, Curitiba",-25.4205537,-49.2749359
664,"rua coronel arthur ferreira de abreu, CAPÃO DA IMBUIA, Curitiba",-25.4400043,-49.2146432
665,"rua estação tubo, SÍTIO CERCADO, Curitiba",-25.5357377,-49.2746687
666,"rua desembargador carlos pinheiro guimaraes, SÍTIO CERCADO, Curitiba",-25.5443701,-49.25519449999999
667,"rua tomas parize, SANTA FELICIDADE, Curitiba",-25.359372,-49.3338197
668,"rua major heitor guimarães, CAMPINA DO SIQUEIRA, Curitiba",-25.4396543,-49.3097658
669,"rua  prefeito erasto gaertner, BACACHERI, Curitiba",-25.3989117,-49.23628679999999
670,"rua 24 de maio, CENTRO, Curitiba",-25.4392855,-49.2733733
671,"rua  voltaire, BARREIRINHA, Curitiba",-25.3776796,-49.2564994
672,"rua canal belém, SÃO FRANCISCO, Curitiba",-25.4854914,-49.2346413
673,"rua tv. francisco de freitas saldanha, BOA VISTA, Curitiba",-25.3883395,-49.2491581
674,"rua randolfo serzedelo, FANNY, Curitiba",-25.475833,-49.2629944
675,"rua luiz leopoldo landal, CAPÃO RASO, Curitiba",-25.4899012,-49.30396
676,"rua isaias regis de miranda, HAUER, Curitiba",-25.4822926,-49.2523006
677,"rua jesus alves da cruz, CAMPO DE SANTANA, Curitiba",-25.58578,-49.3224566
678,"rua jordania, CAJURU, Curitiba",-25.4657758,-49.20589529999999
679,"rua carlos amoretty osório, SÍTIO CERCADO, Curitiba",-25.5436011,-49.2504708
680,"rua desembargador ermelino de leão, CENTRO, Curitiba",-25.4295447,-49.2758828
681,"rua monsenhor celso, CENTRO, Curitiba",-25.4317002,-49.2704132
682,"rua são josé, CRISTO REI, Curitiba",-25.43308,-49.2441663
683,"rua curitiba paranaguá br-277, CAJURU, Curitiba",-25.4853498,-49.1868741
684,"rua pedro ramos de oliveira, ALTO BOQUEIRÃO, Curitiba",-25.5223386,-49.2367581
685,"rua  roraima, CAJURU, Curitiba",-25.4535439,-49.2118513
686,"rua anita garibaldi, JUVEVÊ, Curitiba",-25.4101995,-49.2570493
687,"rua  eduardo sprada, AUGUSTA, Curitiba",-25.4536247,-49.3689879
688,"rua barao de antonina, CENTRO CÍVICO, Curitiba",-25.4226241,-49.2697768
689,"rua toufic raad, CAJURU, Curitiba",-25.4458374,-49.2146444
690,"rua raimundo nina rodrigues, CAJURU, Curitiba",-25.4460565,-49.2155254
691,"rua luiz barreto murat, BAIRRO ALTO, Curitiba",-25.4204863,-49.2089935
692,"rua coronel francisco h dos santos, JARDIM DAS AMÉRICAS, Curitiba",-25.4543647,-49.2302153
693,"rua salvador, CAJURU, Curitiba",-25.4563584,-49.2209027
694,"rua engenheira enedina alves marques, CAJURU, Curitiba",-25.4511661,-49.2185231
695,"rua rio negro, BAIRRO ALTO, Curitiba",-25.4255932,-49.2033303
696,"rua doutor edemar ernsen, CAMPO COMPRIDO, Curitiba",-25.4379499,-49.346288
697,"rua rua dr levi buqueira, SÍTIO CERCADO, Curitiba",-25.530751,-49.2679073
698,"rua desembargador westphalen, REBOUÇAS, Curitiba",-25.4462852,-49.26656550000001
699,"rua boaventura, CAJURU, Curitiba",-25.4617526,-49.2019445
700,"rua  general carneiro, CENTRO, Curitiba",-25.4287147,-49.2603764
701,"rua ivo leão, CENTRO CÍVICO, Curitiba",-25.417137,-49.265905
702,"rua doutor carlos bruno breithaupt, JARDIM DAS AMÉRICAS, Curitiba",-25.4661071,-49.2188458
703,"rua miguel oleskowicz, SÍTIO CERCADO, Curitiba",-25.5307031,-49.25949989999999
704,"rua câmara júnior, JARDIM DAS AMÉRICAS, Curitiba",-25.462053,-49.2225816
705,"rua nossa senhora de lourdes, JARDIM DAS AMÉRICAS, Curitiba",-25.4546952,-49.2265817
706,"rua professor joão doetzer, JARDIM DAS AMÉRICAS, Curitiba",-25.463742,-49.222947
707,"rua  guilherme ihlenfeldt, BACACHERI, Curitiba",-25.3874252,-49.226677
708,"rua eng alberto monteiro de carvalho, CAPÃO DA IMBUIA, Curitiba",-25.4359762,-49.2114722
709,"rua dante melara, CAJURU, Curitiba",-25.4533372,-49.2055863
710,"rua engenheiro francisco beltrão, JARDIM SOCIAL, Curitiba",-25.4171609,-49.2316665
711,"rua archangelo smaniotto, JARDIM DAS AMÉRICAS, Curitiba",-25.4617412,-49.2212942
712,"rua teófilo otoni, CAJURU, Curitiba",-25.4564925,-49.2107885
713,"rua barão do serro azul, CENTRO, Curitiba",-25.4267186,-49.2707073
714,"rua romário martins, JARDIM SOCIAL, Curitiba",-25.4122711,-49.2379119
715,"rua coronel augusto de almeida garret, TARUMÃ, Curitiba",-25.4288423,-49.2099552
716,"rua  waldemar loureiro campos, BOQUEIRÃO, Curitiba",-25.5072687,-49.24719349999999
717,"rua octacyr reinaldo mion, XAXIM, Curitiba",-25.4926032,-49.2685973
718,"rua  eduardo pinto da rocha, SÍTIO CERCADO, Curitiba",-25.557006,-49.2545362
719,"rua  antonio augusto de brito, UMBARÁ, Curitiba",-25.5565737,-49.2799409
720,"rua  coronel victor agner kendrick, SÍTIO CERCADO, Curitiba",-25.5333949,-49.2609789
721,"rua itacolomi, PORTÃO, Curitiba",-25.4794728,-49.3041184
722,"rua não informado, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
723,"rua jaime reis, CENTRO, Curitiba",-25.4263896,-49.2768453
724,"rua professor naoki kishida, SÍTIO CERCADO, Curitiba",-25.550319,-49.2486141
725,"rua candido de abreu, CENTRO CÍVICO, Curitiba",-25.4193125,-49.2688741
726,"rua rua dr. celso luiz peixoto ribas, SANTA QUITÉRIA, Curitiba",-25.4654718,-49.3209551
727,"rua quadra 5**, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
728,"rua sebastiao alves ferreira, BAIRRO ALTO, Curitiba",-25.4086216,-49.20423719999999
729,"rua augusto stellfeld, CENTRO, Curitiba",-25.4301415,-49.2794847
730,"rua ari caramão arruda, CIDADE INDUSTRIAL, Curitiba",-25.4968392,-49.3445872
731,"rua canal belém, SÍTIO CERCADO, Curitiba",-25.4854914,-49.2346413
732,"rua rodolpho doubek, CIDADE INDUSTRIAL, Curitiba",-25.5129587,-49.3318478
733,"rua professor fernando moreira, MERCÊS, Curitiba",-25.4296045,-49.2843116
734,"rua aluizio finzetto, PRADO VELHO, Curitiba",-25.4615011,-49.2547808
735,"rua agostinha dos santos schroeder, CIDADE INDUSTRIAL, Curitiba",-25.456552,-49.35677949999999
736,"rua  canadá, BACACHERI, Curitiba",-25.3929371,-49.2386451
737,"rua  anita garibaldi, BOA VISTA, Curitiba",-25.387101,-49.2610471
738,"rua  tereza luka, SANTA FELICIDADE, Curitiba",-25.4084411,-49.3169477
739,"rua joão dembinski, CIDADE INDUSTRIAL, Curitiba",-25.4632912,-49.3455793
740,"rua alfredo hauer, HAUER, Curitiba",-25.4823646,-49.2559827
741,"rua  jornalista alceu chichorro, BAIRRO ALTO, Curitiba",-25.4127693,-49.202939
742,"rua antonio petruzziello, PILARZINHO, Curitiba",-25.3889961,-49.2939137
743,"rua prudente de moraes, MERCÊS, Curitiba",-25.4279544,-49.283546
744,"rua margarida de andrade weber, CIDADE INDUSTRIAL, Curitiba",-25.541563,-49.33903
745,"rua  engenheiros rebouças, REBOUÇAS, Curitiba",-25.4427616,-49.26188639999999
746,"rua prefeito maurício fruet, CAJURU, Curitiba",-25.4413006,-49.220149
747,"rua martim afonso, CAPÃO DA IMBUIA, Curitiba",-25.4315538,-49.2927134
748,"rua carlos pioli, BOM RETIRO, Curitiba",-25.4105668,-49.2749823
749,"rua francisco de camargo pinto, CAPÃO RASO, Curitiba",-25.5096494,-49.3027458
750,"rua cidade de laguna, FAZENDINHA, Curitiba",-25.4778676,-49.33740659999999
751,"rua josé ingenieros, SANTA FELICIDADE, Curitiba",-25.4004218,-49.3017219
752,"rua almir nelson de almeida, CAMPO COMPRIDO, Curitiba",-25.4593642,-49.3290766
753,"rua  paulo friebe, BAIRRO ALTO, Curitiba",-25.4136342,-49.21745
754,"rua rua são josé dos pinhais, SÍTIO CERCADO, Curitiba",-25.5430988,-49.2622851
755,"rua das cotovias, NOVO MUNDO, Curitiba",-25.4926468,-49.2823395
756,"rua almirante gonçalves, ÁGUA VERDE, Curitiba",-25.4507596,-49.2744528
757,"rua doutor eugenio bertolli, SANTA FELICIDADE, Curitiba",-25.3734383,-49.3316282
758,"rua gilberto tesseroli padilha, SÍTIO CERCADO, Curitiba",-25.5322549,-49.262847
759,"rua  professora maria de assumpção, BOQUEIRÃO, Curitiba",-25.4879895,-49.2481352
760,"rua estação tubo vila acordes, SÍTIO CERCADO, Curitiba",-25.524879,-49.2688175
761,"rua carlos gomes, CENTRO, Curitiba",-27.7171699,-51.9126334
762,"rua  hussein ibrahim omairy, SÍTIO CERCADO, Curitiba",-25.5536787,-49.259569
763,"rua nilo peçanha, SÃO FRANCISCO, Curitiba",-25.4182127,-49.27454059999999
764,"rua erval velho, CIDADE INDUSTRIAL, Curitiba",-25.4598424,-49.3504495
765,"rua pedro violani, CAJURU, Curitiba",-25.4596596,-49.2089808
766,"rua maria lopes arruda, UMBARÁ, Curitiba",-25.5547538,-49.2767156
767,"rua david tows, XAXIM, Curitiba",-25.5207647,-49.2613275
768,"rua  dos pioneiros, ALTO BOQUEIRÃO, Curitiba",-25.5345335,-49.26999139999999
769,"rua maria lucia locher de athayde, CIDADE INDUSTRIAL, Curitiba",-25.4928822,-49.3528982
770,"rua paraiba, GUAÍRA, Curitiba",-25.470164,-49.2776453
771,"rua doutor marins alves de camargo, TINGUI, Curitiba",-25.3812618,-49.2246654
772,"rua darci vargas, CIDADE INDUSTRIAL, Curitiba",-25.4782662,-49.347528
773,"rua affife mansur, CAPÃO RASO, Curitiba",-25.4955063,-49.3034119
774,"rua cap. dr. antonio josé, XAXIM, Curitiba",-25.5047061,-49.2751558
775,"rua padre leonardo nunes, PORTÃO, Curitiba",-25.4688676,-49.2996609
776,"rua felinto bento vianna, PORTÃO, Curitiba",-25.4799865,-49.306993
777,"rua treze de maio, CENTRO, Curitiba",-25.4267312,-49.2721759
778,"rua paraná, CABRAL, Curitiba",-25.4028932,-49.2493827
779,"rua pérola do oeste, SÍTIO CERCADO, Curitiba",-25.5536839,-49.2746877
780,"rua bento viana, ÁGUA VERDE, Curitiba",-25.4473991,-49.28308759999999
781,"rua pedro andretta, CIDADE INDUSTRIAL, Curitiba",-25.5011293,-49.3491957
782,"rua pedro eloy de souza, BAIRRO ALTO, Curitiba",-25.4200537,-49.2053296
783,"rua passeio público, CENTRO, Curitiba",-25.4253585,-49.26742910000001
784,"rua aristides césar de oliveira filho, UBERABA, Curitiba",-25.4814784,-49.1985828
785,"rua tupi, ATUBA, Curitiba",-25.3887831,-49.20517110000001
786,"rua manoel celestino boaventura, CAJURU, Curitiba",-25.4131943,-49.3556721
787,"rua emilio betrini bardozeck, UBERABA, Curitiba",-25.4974195,-49.20575909999999
788,"rua deputado agostinho rodrigues, TABOÃO, Curitiba",-25.3667381,-49.2782798
789,"rua candido de abreu, CAJURU, Curitiba",-25.4193125,-49.2688741
790,"rua salvador ferrante, BOQUEIRÃO, Curitiba",-25.4977867,-49.2400828
791,"rua ministro flávio suplicy de lacerda, SÍTIO CERCADO, Curitiba",-25.5485326,-49.2574182
792,"rua agostinho ribeiro de lima, PINHEIRINHO, Curitiba",-25.524169,-49.270334
793,"rua joão batista chiarello, CIDADE INDUSTRIAL, Curitiba",-25.4693215,-49.34172419999999
794,"rua josé de alencar, ALTO DA RUA XV, Curitiba",-25.428273,-49.2538181
795,"rua cuiabá, CAJURU, Curitiba",-25.4550742,-49.2112716
796,"rua porecatú, SÍTIO CERCADO, Curitiba",-25.5423758,-49.2823254
797,"rua rua jose rossetin, SANTO INÁCIO, Curitiba",-25.4267856,-49.3416349
798,"rua são judas tadeu, CAPÃO RASO, Curitiba",-25.4967504,-49.2798279
799,"rua professora ivete rocha kugler, CIDADE INDUSTRIAL, Curitiba",-25.5474171,-49.3418861
800,"rua nivaldo pereira, SÍTIO CERCADO, Curitiba",-25.5512741,-49.2619009
801,"rua leonardo javorski, FAZENDINHA, Curitiba",-25.4898183,-49.3260002
802,"rua rutildo polido, CAJURU, Curitiba",-25.465955,-49.1934936
803,"rua juarez borges, TATUQUARA, Curitiba",-25.5721056,-49.3314217
804,"rua trajano reis, CENTRO, Curitiba",-25.4246544,-49.2741
805,"rua francisco nunes, REBOUÇAS, Curitiba",-25.4502776,-49.25535929999999
806,"rua madame cure, PINHEIRINHO, Curitiba",-25.527816,-49.29186550000001
807,"rua rio jaguaribe, BAIRRO ALTO, Curitiba",-25.399409,-49.2046851
808,"rua praça maria polenta, FAZENDINHA, Curitiba",-25.4510068,-49.2882399
809,"rua doutor aluízio frança, SANTA FELICIDADE, Curitiba",-25.4254907,-49.3063668
810,"rua bruno mertens, BARREIRINHA, Curitiba",-25.3760833,-49.26396279999999
811,"rua alexandre toscani filho, SANTA FELICIDADE, Curitiba",-25.4159917,-49.3249038
812,"rua pedro gusso, CIDADE INDUSTRIAL, Curitiba",-25.504151,-49.31519420000001
813,"rua joão gualberto, ALTO DA GLÓRIA, Curitiba",-25.4187596,-49.26385800000001
814,"rua  arthur martins franco, CIDADE INDUSTRIAL, Curitiba",-25.4955884,-49.3352458
815,"rua rua dos funcionarios, CABRAL, Curitiba",-25.406527,-49.2517266
816,"rua dolores duran, XAXIM, Curitiba",-25.5111716,-49.2756245
817,"rua professor joão soares barcelos, BOQUEIRÃO, Curitiba",-25.4943145,-49.2478645
818,"rua praça do semeador, SÍTIO CERCADO, Curitiba",-25.539029,-49.249333
819,"rua  dos pioneiros, SÍTIO CERCADO, Curitiba",-25.5345335,-49.26999139999999
820,"rua rua juscelino kubishek, CIDADE INDUSTRIAL, Curitiba",-25.4588383,-49.3590828
821,"rua  humberto calixto fruet, CIDADE INDUSTRIAL, Curitiba",-25.5037786,-49.32097419999999
822,"rua  lupionópolis, SÍTIO CERCADO, Curitiba",-25.5452172,-49.2678545
823,"rua venezuela, BACACHERI, Curitiba",-25.4092882,-49.2390183
824,"rua josé pires da silva, CAMPO DE SANTANA, Curitiba",-25.5904094,-49.3274453
825,"rua campo mourão, ALTO BOQUEIRÃO, Curitiba",-25.537002,-49.2406577
826,"rua juscelino kubitschek de oliveira ec, CIDADE INDUSTRIAL, Curitiba",-25.4901584,-49.3446295
827,"rua  emilio de menezes, SÃO FRANCISCO, Curitiba",-25.4186976,-49.2794435
828,"rua antonio lago, BOA VISTA, Curitiba",-25.3887284,-49.2392782
829,"rua francisco sielski, CIDADE INDUSTRIAL, Curitiba",-25.4625162,-49.34740499999999
830,"rua  angelina turesso cavalim, CIDADE INDUSTRIAL, Curitiba",-25.5145764,-49.3258454
831,"rua luiz leopoldo landal, NOVO MUNDO, Curitiba",-25.4899012,-49.30396
832,"rua nilo peçanha, PILARZINHO, Curitiba",-25.3957372,-49.2732336
833,"rua cruzeiro do sul, SÍTIO CERCADO, Curitiba",-25.5399214,-49.2804496
834,"rua professor paulo d´assumpção, CAJURU, Curitiba",-25.4702729,-49.2216341
835,"rua professor paulo d´assumpção, UBERABA, Curitiba",-25.4702729,-49.2216341
836,"rua delegado miguel zacarias, BOA VISTA, Curitiba",-25.3800417,-49.2460749
837,"rua professor pedro viriato parigot de souza, SANTO INÁCIO, Curitiba",-25.4372573,-49.3349692
838,"rua mauá, ALTO DA GLÓRIA, Curitiba",-25.4189954,-49.2611743
839,"rua eugênio flor, TABOÃO, Curitiba",-25.3742089,-49.2814398
840,"rua  visconde de guarapuava, ALTO DA RUA XV, Curitiba",-25.4298873,-49.2511027
841,"rua alterosa, BAIRRO ALTO, Curitiba",-25.3971545,-49.209006
842,"rua rua da graça, TATUQUARA, Curitiba",-25.5647384,-49.3282697
843,"rua cidade de laguna, TATUQUARA, Curitiba",-25.4750745,-49.340517
844,"rua antonio gai, TATUQUARA, Curitiba",-25.57027,-49.31276039999999
845,"rua professor lauro zak, XAXIM, Curitiba",-25.507103,-49.2704698
846,"rua maria da luz rocha belão, XAXIM, Curitiba",-25.5022194,-49.26071839999999
847,"rua joão evangelista filho, CIDADE INDUSTRIAL, Curitiba",-25.4981179,-49.349621
848,"rua valdir pontes, CIDADE INDUSTRIAL, Curitiba",-25.459012,-49.3471257
849,"rua elvira marquesini vaz, SÍTIO CERCADO, Curitiba",-25.5416054,-49.2757328
850,"rua maria luiza curial dos santos, BOQUEIRÃO, Curitiba",-25.510984,-49.245852
851,"rua jaime rodrigues da rocha, PINHEIRINHO, Curitiba",-25.5161217,-49.3021749
852,"rua odair pazello, CAPÃO RASO, Curitiba",-25.5033239,-49.3014604
853,"rua joão barbosa de almeida, XAXIM, Curitiba",-25.5156242,-49.2672665
854,"rua deputado ardinal ribas, NOVO MUNDO, Curitiba",-25.5037669,-49.3018992
855,"rua alcebíades plaisant, ÁGUA VERDE, Curitiba",-25.4589198,-49.281844
856,"rua vereador miguel aicar de suss, PINHEIRINHO, Curitiba",-25.5229452,-49.2990277
857,"rua luiz scuissatto, FAZENDINHA, Curitiba",-25.4854555,-49.3356329
858,"rua vitalino rech, UMBARÁ, Curitiba",-25.5592496,-49.282782
859,"rua general pedro labatut, PORTÃO, Curitiba",-25.4756569,-49.3092936
860,"rua rua francisco monteiro pinhas, SÍTIO CERCADO, Curitiba",-25.5314393,-49.2708342
861,"rua josé de oliveira franco, BAIRRO ALTO, Curitiba",-25.4130432,-49.2060711
862,"rua marquês de olinda, FAZENDINHA, Curitiba",-25.4896316,-49.3343711
863,"rua stella camargo arzua, TATUQUARA, Curitiba",-25.5646354,-49.3264367
864,"rua professora olga balster, CAJURU, Curitiba",-25.441461,-49.2196369
865,"rua nicolau serrato sobrinho, NOVO MUNDO, Curitiba",-25.4860902,-49.2849885
866,"rua souza mello, PILARZINHO, Curitiba",-25.389135,-49.2864944
867,"rua mauricio ricardo dos santos, CACHOEIRA, Curitiba",-25.3503955,-49.25259
868,"rua jose izidoro filho, PILARZINHO, Curitiba",-25.3816235,-49.29985139999999
869,"rua joaquim de oliveira cruz, PINHEIRINHO, Curitiba",-25.5273901,-49.2751795
870,"rua lauro grein, CIDADE INDUSTRIAL, Curitiba",-25.4824275,-49.3527468
871,"rua paulo roberto rego barros biscaia, FAZENDINHA, Curitiba",-25.4800448,-49.3355967
872,"rua professor waldir de jesus, CAPÃO RASO, Curitiba",-25.5059746,-49.3016818
873,"rua doutor josé de almeida pimpão, SÍTIO CERCADO, Curitiba",-25.5373344,-49.25455059999999
874,"rua durval borges de macedo, CAPÃO DA IMBUIA, Curitiba",-25.4316302,-49.2161479
875,"rua professora maria josé godoy, BOM RETIRO, Curitiba",-25.4128568,-49.276803
876,"rua amazonas de souza azevedo, BACACHERI, Curitiba",-25.4126036,-49.2220735
877,"rua andré visinoni, CIDADE INDUSTRIAL, Curitiba",-25.436252,-49.3594849
878,"rua guilherme bruschz, SÍTIO CERCADO, Curitiba",-25.539978,-49.2611633
879,"rua joão negrão, CENTRO, Curitiba",-25.4357272,-49.26395979999999
880,"rua alfredo pires furiatti, XAXIM, Curitiba",-25.4916438,-49.2704268
881,"rua rua helda bertoldi, TATUQUARA, Curitiba",-25.5881313,-49.3358285
882,"rua  odacir schilipak, SANTA CÂNDIDA, Curitiba",-25.3745922,-49.2433191
883,"rua comendador franco, PRADO VELHO, Curitiba",-25.4491406,-49.2461285
884,"rua jose casagrande, VISTA ALEGRE, Curitiba",-25.4101455,-49.3037284
885,"rua guilherme ihlenfeldt, BACACHERI, Curitiba",-25.3874252,-49.226677
886,"rua josé ferreira da rocha, PINHEIRINHO, Curitiba",-25.5302673,-49.2882852
887,"rua manoel ribas, SANTA FELICIDADE, Curitiba",-25.4040133,-49.3286557
888,"rua presidente affonso camargo, CAJURU, Curitiba",-25.4399407,-49.2279898
889,"rua helena walesko manika, SANTA CÂNDIDA, Curitiba",-25.3547027,-49.2385691
890,"rua doutor aluízio frança, MERCÊS, Curitiba",-25.4254317,-49.3063806
891,"rua geraldino ramiro dos santos, CIDADE INDUSTRIAL, Curitiba",-25.4857004,-49.3517161
892,"rua tibagi, CENTRO, Curitiba",-25.4323284,-49.262692
893,"rua dom pedro i, ÁGUA VERDE, Curitiba",-25.4594517,-49.2820738
894,"rua pastor carlos frank, BOQUEIRÃO, Curitiba",-25.5147855,-49.2277145
895,"rua  orlando luis lamarca, BOQUEIRÃO, Curitiba",-25.5060611,-49.3238034
896,"rua paulo turkiewicz, TARUMÃ, Curitiba",-25.4228717,-49.2134206
897,"rua engenheiro ostoja roguski, JARDIM BOTÂNICO, Curitiba",-25.4416234,-49.2411384
898,"rua josé simões, UMBARÁ, Curitiba",-25.560004,-49.283783
899,"rua cei adriano rudine, PORTÃO, Curitiba",-25.4808762,-49.3044253
900,"rua cid campelo, CIDADE INDUSTRIAL, Curitiba",-25.49842,-49.337959
901,"rua manoel borges, CAPÃO DA IMBUIA, Curitiba",-25.4358596,-49.2215241
902,"rua parana, CABRAL, Curitiba",-25.4028932,-49.2493827
903,"rua  sargento haroldo cordeiro júnior, AUGUSTA, Curitiba",-25.4561174,-49.3795104
904,"rua carolina dos anjos, PINHEIRINHO, Curitiba",-25.519733,-49.3057631
905,"rua riachuelo, CENTRO, Curitiba",-25.4281694,-49.2693792
906,"rua heitor de andrade, JARDIM DAS AMÉRICAS, Curitiba",-25.4588594,-49.2293769
907,"rua  joão gava, ABRANCHES, Curitiba",-25.3860475,-49.2731137
908,"rua da trindade, CAJURU, Curitiba",-25.4553527,-49.2023429
909,"rua antenor pereira, PILARZINHO, Curitiba",-25.3894603,-49.3011413
910,"rua das carmelitas, BOQUEIRÃO, Curitiba",-25.4998038,-49.2315025
911,"rua capitão barcímio sicupira, CIDADE INDUSTRIAL, Curitiba",-25.4645772,-49.33950129999999
912,"rua estrela do sul, CIDADE INDUSTRIAL, Curitiba",-25.5009427,-49.3402414
913,"rua alberto klemtz, PORTÃO, Curitiba",-25.4726276,-49.3111182
914,"rua  adilio ramos, BAIRRO ALTO, Curitiba",-25.4108029,-49.2058046
915,"rua nair lunardelli ramos, TATUQUARA, Curitiba",-25.5733913,-49.3266863
916,"rua  winston churchill, PINHEIRINHO, Curitiba",-25.5135173,-49.2955724
